# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Nov 13 03:38:56 2024
# Radiative transfer took 21.076 seconds
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2
1.726510000e+00 9.81663e-01 9.83234e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98403e-01 1.00000e+00 1.00000e+00
1.726520000e+00 9.82292e-01 9.83959e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98306e-01 1.00000e+00 1.00000e+00
1.726530000e+00 9.81703e-01 9.84278e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97384e-01 1.00000e+00 1.00000e+00
1.726540000e+00 9.81585e-01 9.84901e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96633e-01 1.00000e+00 1.00000e+00
1.726550000e+00 9.84045e-01 9.86041e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97976e-01 1.00000e+00 1.00000e+00
1.726560000e+00 9.85194e-01 9.87002e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98169e-01 1.00000e+00 1.00000e+00
1.726570000e+00 9.85080e-01 9.87582e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97466e-01 1.00000e+00 1.00000e+00
1.726580000e+00 9.81623e-01 9.87732e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.93815e-01 1.00000e+00 1.00000e+00
1.726590000e+00 9.80468e-01 9.87070e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.93313e-01 1.00000e+00 1.00000e+00
1.726600000e+00 9.81345e-01 9.84948e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96342e-01 1.00000e+00 1.00000e+00
1.726610000e+00 9.81086e-01 9.84944e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96084e-01 1.00000e+00 1.00000e+00
1.726620000e+00 9.83923e-01 9.87680e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96196e-01 1.00000e+00 1.00000e+00
1.726630000e+00 9.86273e-01 9.89210e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97031e-01 1.00000e+00 1.00000e+00
1.726640000e+00 9.86650e-01 9.89804e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96814e-01 1.00000e+00 1.00000e+00
1.726650000e+00 9.85690e-01 9.90161e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95484e-01 1.00000e+00 1.00000e+00
1.726660000e+00 9.82556e-01 9.90677e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.91803e-01 1.00000e+00 1.00000e+00
1.726670000e+00 9.73801e-01 9.91119e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.82528e-01 1.00000e+00 1.00000e+00
1.726680000e+00 9.71681e-01 9.91398e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.80111e-01 1.00000e+00 1.00000e+00
1.726690000e+00 9.82626e-01 9.91551e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.90998e-01 1.00000e+00 1.00000e+00
1.726700000e+00 9.86346e-01 9.91587e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94715e-01 1.00000e+00 1.00000e+00
1.726710000e+00 9.86334e-01 9.91481e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94809e-01 1.00000e+00 1.00000e+00
1.726720000e+00 9.87270e-01 9.91200e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96034e-01 1.00000e+00 1.00000e+00
1.726730000e+00 9.86952e-01 9.90827e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96089e-01 1.00000e+00 1.00000e+00
1.726740000e+00 9.87400e-01 9.90755e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96614e-01 1.00000e+00 1.00000e+00
1.726750000e+00 9.88650e-01 9.91151e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97477e-01 1.00000e+00 1.00000e+00
1.726760000e+00 9.89962e-01 9.91604e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98344e-01 1.00000e+00 1.00000e+00
1.726770000e+00 9.90549e-01 9.91849e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98689e-01 1.00000e+00 1.00000e+00
1.726780000e+00 9.90528e-01 9.91808e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98709e-01 1.00000e+00 1.00000e+00
1.726790000e+00 9.90089e-01 9.91359e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98719e-01 1.00000e+00 1.00000e+00
1.726800000e+00 9.88819e-01 9.90159e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98647e-01 1.00000e+00 1.00000e+00
1.726810000e+00 9.85671e-01 9.87494e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98153e-01 1.00000e+00 1.00000e+00
1.726820000e+00 9.81129e-01 9.84630e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96444e-01 1.00000e+00 1.00000e+00
1.726830000e+00 9.82277e-01 9.86470e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95750e-01 1.00000e+00 1.00000e+00
1.726840000e+00 9.87113e-01 9.89727e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.97360e-01 1.00000e+00 1.00000e+00
1.726850000e+00 9.89182e-01 9.91609e-01 1.00000e+00 9.99982e-01 1.00000e+00 1.00000e+00 9.97570e-01 1.00000e+00 1.00000e+00
1.726860000e+00 9.89611e-01 9.92554e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.97036e-01 1.00000e+00 1.00000e+00
1.726870000e+00 9.90887e-01 9.93063e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 9.97816e-01 1.00000e+00 1.00000e+00
1.726880000e+00 9.91642e-01 9.93362e-01 1.00000e+00 9.99975e-01 1.00000e+00 1.00000e+00 9.98293e-01 1.00000e+00 1.00000e+00
1.726890000e+00 9.91897e-01 9.93550e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.98339e-01 1.00000e+00 1.00000e+00
1.726900000e+00 9.91869e-01 9.93671e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98187e-01 1.00000e+00 1.00000e+00
1.726910000e+00 9.91581e-01 9.93749e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97819e-01 1.00000e+00 1.00000e+00
1.726920000e+00 9.91059e-01 9.93794e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97248e-01 1.00000e+00 1.00000e+00
1.726930000e+00 9.90606e-01 9.93814e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.96774e-01 1.00000e+00 1.00000e+00
1.726940000e+00 9.89585e-01 9.93813e-01 1.00000e+00 9.99978e-01 1.00000e+00 1.00000e+00 9.95768e-01 1.00000e+00 1.00000e+00
1.726950000e+00 9.87610e-01 9.93791e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.93782e-01 1.00000e+00 1.00000e+00
1.726960000e+00 9.83579e-01 9.93749e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.89769e-01 1.00000e+00 1.00000e+00
1.726970000e+00 9.77435e-01 9.93686e-01 1.00000e+00 9.99981e-01 1.00000e+00 1.00000e+00 9.83665e-01 1.00000e+00 1.00000e+00
1.726980000e+00 9.56543e-01 9.93599e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.62708e-01 1.00000e+00 1.00000e+00
1.726990000e+00 9.55404e-01 9.93484e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.61674e-01 1.00000e+00 1.00000e+00
1.727000000e+00 9.43229e-01 9.93339e-01 1.00000e+00 9.99983e-01 1.00000e+00 1.00000e+00 9.49570e-01 1.00000e+00 1.00000e+00
1.727010000e+00 9.58098e-01 9.93155e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.64705e-01 1.00000e+00 1.00000e+00
1.727020000e+00 9.49638e-01 9.92848e-01 1.00000e+00 9.99975e-01 1.00000e+00 1.00000e+00 9.56502e-01 1.00000e+00 1.00000e+00
1.727030000e+00 8.89416e-01 9.92587e-01 1.00000e+00 9.99979e-01 1.00000e+00 1.00000e+00 8.96077e-01 1.00000e+00 1.00000e+00
1.727040000e+00 9.22711e-01 9.92258e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.29914e-01 1.00000e+00 1.00000e+00
1.727050000e+00 9.63537e-01 9.91762e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.71542e-01 1.00000e+00 1.00000e+00
1.727060000e+00 9.76678e-01 9.91195e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.85354e-01 1.00000e+00 1.00000e+00
1.727070000e+00 9.81533e-01 9.90720e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 9.90733e-01 1.00000e+00 1.00000e+00
1.727080000e+00 9.82986e-01 9.90287e-01 1.00000e+00 9.99980e-01 1.00000e+00 1.00000e+00 9.92648e-01 1.00000e+00 1.00000e+00
1.727090000e+00 9.82216e-01 9.89695e-01 1.00000e+00 9.99951e-01 1.00000e+00 1.00000e+00 9.92492e-01 1.00000e+00 1.00000e+00
1.727100000e+00 9.81179e-01 9.88887e-01 1.00000e+00 9.99975e-01 1.00000e+00 1.00000e+00 9.92230e-01 1.00000e+00 1.00000e+00
1.727110000e+00 9.77934e-01 9.87738e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 9.90081e-01 1.00000e+00 1.00000e+00
1.727120000e+00 9.74365e-01 9.86173e-01 1.00000e+00 9.99945e-01 1.00000e+00 1.00000e+00 9.88080e-01 1.00000e+00 1.00000e+00
1.727130000e+00 9.74896e-01 9.84031e-01 1.00000e+00 9.99978e-01 1.00000e+00 1.00000e+00 9.90739e-01 1.00000e+00 1.00000e+00
1.727140000e+00 9.74361e-01 9.81034e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 9.93207e-01 1.00000e+00 1.00000e+00
1.727150000e+00 9.70878e-01 9.76701e-01 1.00000e+00 9.99987e-01 1.00000e+00 1.00000e+00 9.94051e-01 1.00000e+00 1.00000e+00
1.727160000e+00 9.61626e-01 9.70164e-01 1.00000e+00 9.99995e-01 1.00000e+00 1.00000e+00 9.91203e-01 1.00000e+00 1.00000e+00
1.727170000e+00 9.52451e-01 9.59760e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.92391e-01 1.00000e+00 1.00000e+00
1.727180000e+00 9.35460e-01 9.42127e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.92922e-01 1.00000e+00 1.00000e+00
1.727190000e+00 9.05483e-01 9.10345e-01 1.00000e+00 9.99986e-01 1.00000e+00 1.00000e+00 9.94683e-01 1.00000e+00 1.00000e+00
1.727200000e+00 8.49095e-01 8.52451e-01 1.00000e+00 9.99980e-01 1.00000e+00 1.00000e+00 9.96092e-01 1.00000e+00 1.00000e+00
1.727210000e+00 7.66445e-01 7.68900e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.96810e-01 1.00000e+00 1.00000e+00
1.727220000e+00 7.36226e-01 7.38936e-01 1.00000e+00 9.99968e-01 1.00000e+00 1.00000e+00 9.96369e-01 1.00000e+00 1.00000e+00
1.727230000e+00 8.08419e-01 8.13320e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.94006e-01 1.00000e+00 1.00000e+00
1.727240000e+00 8.74534e-01 8.84031e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.89286e-01 1.00000e+00 1.00000e+00
1.727250000e+00 9.15935e-01 9.23908e-01 1.00000e+00 9.99990e-01 1.00000e+00 1.00000e+00 9.91373e-01 1.00000e+00 1.00000e+00
1.727260000e+00 9.40727e-01 9.47564e-01 1.00000e+00 9.99982e-01 1.00000e+00 1.00000e+00 9.92797e-01 1.00000e+00 1.00000e+00
1.727270000e+00 9.58786e-01 9.63063e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 9.95564e-01 1.00000e+00 1.00000e+00
1.727280000e+00 9.68258e-01 9.72435e-01 1.00000e+00 9.99990e-01 1.00000e+00 1.00000e+00 9.95715e-01 1.00000e+00 1.00000e+00
1.727290000e+00 9.72775e-01 9.78190e-01 1.00000e+00 9.99979e-01 1.00000e+00 1.00000e+00 9.94485e-01 1.00000e+00 1.00000e+00
1.727300000e+00 9.77027e-01 9.81827e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.95115e-01 1.00000e+00 1.00000e+00
1.727310000e+00 9.79008e-01 9.84085e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94842e-01 1.00000e+00 1.00000e+00
1.727320000e+00 9.78518e-01 9.85988e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92425e-01 1.00000e+00 1.00000e+00
1.727330000e+00 9.76973e-01 9.87813e-01 1.00000e+00 9.99989e-01 1.00000e+00 1.00000e+00 9.89038e-01 1.00000e+00 1.00000e+00
1.727340000e+00 9.67528e-01 9.89099e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 9.78200e-01 1.00000e+00 1.00000e+00
1.727350000e+00 9.22684e-01 9.89989e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.32020e-01 1.00000e+00 1.00000e+00
1.727360000e+00 9.40064e-01 9.90630e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.48954e-01 1.00000e+00 1.00000e+00
1.727370000e+00 9.70147e-01 9.91057e-01 1.00000e+00 9.99985e-01 1.00000e+00 1.00000e+00 9.78916e-01 1.00000e+00 1.00000e+00
1.727380000e+00 9.76730e-01 9.91281e-01 1.00000e+00 9.99976e-01 1.00000e+00 1.00000e+00 9.85345e-01 1.00000e+00 1.00000e+00
1.727390000e+00 9.69578e-01 9.91369e-01 1.00000e+00 9.99992e-01 1.00000e+00 1.00000e+00 9.78028e-01 1.00000e+00 1.00000e+00
1.727400000e+00 9.67978e-01 9.91424e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.76352e-01 1.00000e+00 1.00000e+00
1.727410000e+00 9.78178e-01 9.91718e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.86347e-01 1.00000e+00 1.00000e+00
1.727420000e+00 9.84471e-01 9.92210e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.92201e-01 1.00000e+00 1.00000e+00
1.727430000e+00 9.87957e-01 9.92630e-01 1.00000e+00 9.99988e-01 1.00000e+00 1.00000e+00 9.95303e-01 1.00000e+00 1.00000e+00
1.727440000e+00 9.89212e-01 9.92921e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96265e-01 1.00000e+00 1.00000e+00
1.727450000e+00 9.90265e-01 9.93133e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97112e-01 1.00000e+00 1.00000e+00
1.727460000e+00 9.91287e-01 9.93278e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.97997e-01 1.00000e+00 1.00000e+00
1.727470000e+00 9.91739e-01 9.93354e-01 1.00000e+00 9.99993e-01 1.00000e+00 1.00000e+00 9.98382e-01 1.00000e+00 1.00000e+00
1.727480000e+00 9.91895e-01 9.93365e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98521e-01 1.00000e+00 1.00000e+00
1.727490000e+00 9.91914e-01 9.93297e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98607e-01 1.00000e+00 1.00000e+00
1.727500000e+00 9.91867e-01 9.93111e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98748e-01 1.00000e+00 1.00000e+00
1.727510000e+00 9.91543e-01 9.92770e-01 1.00000e+00 9.99994e-01 1.00000e+00 1.00000e+00 9.98769e-01 1.00000e+00 1.00000e+00
1.727520000e+00 9.91137e-01 9.92485e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98642e-01 1.00000e+00 1.00000e+00
1.727530000e+00 9.90808e-01 9.92590e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98205e-01 1.00000e+00 1.00000e+00
1.727540000e+00 9.90424e-01 9.92704e-01 1.00000e+00 9.99998e-01 1.00000e+00 1.00000e+00 9.97705e-01 1.00000e+00 1.00000e+00
1.727550000e+00 9.88705e-01 9.92552e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.96128e-01 1.00000e+00 1.00000e+00
1.727560000e+00 9.88759e-01 9.92075e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96658e-01 1.00000e+00 1.00000e+00
1.727570000e+00 9.88472e-01 9.91175e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97273e-01 1.00000e+00 1.00000e+00
1.727580000e+00 9.86743e-01 9.89826e-01 1.00000e+00 9.99997e-01 1.00000e+00 1.00000e+00 9.96889e-01 1.00000e+00 1.00000e+00
1.727590000e+00 9.86416e-01 9.89509e-01 1.00000e+00 9.99991e-01 1.00000e+00 1.00000e+00 9.96883e-01 1.00000e+00 1.00000e+00
1.727600000e+00 9.86503e-01 9.90726e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.95737e-01 1.00000e+00 1.00000e+00
1.727610000e+00 9.84031e-01 9.91702e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92265e-01 1.00000e+00 1.00000e+00
1.727620000e+00 9.70894e-01 9.92147e-01 1.00000e+00 9.99996e-01 1.00000e+00 1.00000e+00 9.78583e-01 1.00000e+00 1.00000e+00
1.727630000e+00 9.57365e-01 9.92308e-01 1.00000e+00 9.99999e-01 1.00000e+00 1.00000e+00 9.64787e-01 1.00000e+00 1.00000e+00
1.727640000e+00 9.76944e-01 9.92322e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.84503e-01 1.00000e+00 1.00000e+00
1.727650000e+00 9.81332e-01 9.92229e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.89017e-01 1.00000e+00 1.00000e+00
1.727660000e+00 9.84938e-01 9.92066e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92815e-01 1.00000e+00 1.00000e+00
1.727670000e+00 9.82821e-01 9.91843e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.90904e-01 1.00000e+00 1.00000e+00
1.727680000e+00 9.73327e-01 9.91565e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.81606e-01 1.00000e+00 1.00000e+00
1.727690000e+00 9.77230e-01 9.91228e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.85878e-01 1.00000e+00 1.00000e+00
1.727700000e+00 9.83413e-01 9.90824e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92521e-01 1.00000e+00 1.00000e+00
1.727710000e+00 9.86521e-01 9.90339e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96145e-01 1.00000e+00 1.00000e+00
1.727720000e+00 9.87293e-01 9.89756e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97512e-01 1.00000e+00 1.00000e+00
1.727730000e+00 9.87025e-01 9.89073e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97929e-01 1.00000e+00 1.00000e+00
1.727740000e+00 9.85803e-01 9.88264e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97511e-01 1.00000e+00 1.00000e+00
1.727750000e+00 9.84762e-01 9.87264e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97465e-01 1.00000e+00 1.00000e+00
1.727760000e+00 9.84573e-01 9.86017e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98536e-01 1.00000e+00 1.00000e+00
1.727770000e+00 9.83400e-01 9.84438e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98946e-01 1.00000e+00 1.00000e+00
1.727780000e+00 9.81503e-01 9.82393e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99094e-01 1.00000e+00 1.00000e+00
1.727790000e+00 9.78891e-01 9.79712e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99162e-01 1.00000e+00 1.00000e+00
1.727800000e+00 9.75371e-01 9.76173e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99178e-01 1.00000e+00 1.00000e+00
1.727810000e+00 9.70390e-01 9.71223e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99143e-01 1.00000e+00 1.00000e+00
1.727820000e+00 9.63059e-01 9.64023e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.99000e-01 1.00000e+00 1.00000e+00
1.727830000e+00 9.51641e-01 9.53095e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98474e-01 1.00000e+00 1.00000e+00
1.727840000e+00 9.33070e-01 9.35599e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97296e-01 1.00000e+00 1.00000e+00
1.727850000e+00 9.04007e-01 9.05925e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97885e-01 1.00000e+00 1.00000e+00
1.727860000e+00 8.52145e-01 8.53536e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98372e-01 1.00000e+00 1.00000e+00
1.727870000e+00 7.65528e-01 7.66728e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98433e-01 1.00000e+00 1.00000e+00
1.727880000e+00 6.77122e-01 6.78427e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98073e-01 1.00000e+00 1.00000e+00
1.727890000e+00 7.02761e-01 7.05486e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96167e-01 1.00000e+00 1.00000e+00
1.727900000e+00 8.01471e-01 8.03946e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96904e-01 1.00000e+00 1.00000e+00
1.727910000e+00 8.71997e-01 8.74260e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97413e-01 1.00000e+00 1.00000e+00
1.727920000e+00 9.09617e-01 9.11816e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97589e-01 1.00000e+00 1.00000e+00
1.727930000e+00 9.30034e-01 9.32917e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96909e-01 1.00000e+00 1.00000e+00
1.727940000e+00 9.46513e-01 9.48752e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97638e-01 1.00000e+00 1.00000e+00
1.727950000e+00 9.57574e-01 9.59279e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98222e-01 1.00000e+00 1.00000e+00
1.727960000e+00 9.65344e-01 9.67229e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.98051e-01 1.00000e+00 1.00000e+00
1.727970000e+00 9.70200e-01 9.73022e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97100e-01 1.00000e+00 1.00000e+00
1.727980000e+00 9.74012e-01 9.76717e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97231e-01 1.00000e+00 1.00000e+00
1.727990000e+00 9.75491e-01 9.79045e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96371e-01 1.00000e+00 1.00000e+00
1.728000000e+00 9.73967e-01 9.80349e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.93491e-01 1.00000e+00 1.00000e+00
1.728010000e+00 9.65764e-01 9.80595e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.84875e-01 1.00000e+00 1.00000e+00
1.728020000e+00 9.46162e-01 9.79408e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.66053e-01 1.00000e+00 1.00000e+00
1.728030000e+00 9.61599e-01 9.78116e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.83113e-01 1.00000e+00 1.00000e+00
1.728040000e+00 9.70410e-01 9.79484e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.90736e-01 1.00000e+00 1.00000e+00
1.728050000e+00 9.72801e-01 9.80369e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.92280e-01 1.00000e+00 1.00000e+00
1.728060000e+00 9.72876e-01 9.78936e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.93810e-01 1.00000e+00 1.00000e+00
1.728070000e+00 9.70398e-01 9.75746e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94519e-01 1.00000e+00 1.00000e+00
1.728080000e+00 9.71746e-01 9.75471e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96181e-01 1.00000e+00 1.00000e+00
1.728090000e+00 9.75380e-01 9.78451e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96861e-01 1.00000e+00 1.00000e+00
1.728100000e+00 9.75918e-01 9.79676e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96164e-01 1.00000e+00 1.00000e+00
1.728110000e+00 9.75060e-01 9.78050e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.96944e-01 1.00000e+00 1.00000e+00
1.728120000e+00 9.70132e-01 9.72280e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97790e-01 1.00000e+00 1.00000e+00
1.728130000e+00 9.60930e-01 9.62881e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97974e-01 1.00000e+00 1.00000e+00
1.728140000e+00 9.62422e-01 9.64560e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97784e-01 1.00000e+00 1.00000e+00
1.728150000e+00 9.69716e-01 9.72623e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.97012e-01 1.00000e+00 1.00000e+00
1.728160000e+00 9.73099e-01 9.78079e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94909e-01 1.00000e+00 1.00000e+00
1.728170000e+00 9.68916e-01 9.80942e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.87742e-01 1.00000e+00 1.00000e+00
1.728180000e+00 9.55631e-01 9.82195e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.72955e-01 1.00000e+00 1.00000e+00
1.728190000e+00 9.70128e-01 9.82650e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.87256e-01 1.00000e+00 1.00000e+00
1.728200000e+00 9.77188e-01 9.82687e-01 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 9.94404e-01 1.00000e+00 1.00000e+00
